,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
231,14.0,1025.0,p_C,riksdagsval,2010,0.917658399293,0.0172749448247,0.931215300318,0.933802697125,0.93
232,14.0,1025.0,p_FP,riksdagsval,2010,0.886193487397,0.0551966156206,0.846282081674,0.929314148722,0.775
233,14.0,1025.0,p_KD,riksdagsval,2010,0.162831308152,0.00688136240174,0.183503414603,0.167975650588,0.21
234,14.0,1025.0,p_S,riksdagsval,2010,0.656013896563,0.59894163963,0.66242757242,0.678685785296,0.44
235,14.0,1025.0,p_V,riksdagsval,2010,0.919880626162,0.148539931111,0.936159625128,0.899136525062,0.71
236,14.0,1025.0,p_MP,riksdagsval,2010,0.739533244177,0.0106274462508,0.832968579889,0.837696752744,0.605
237,14.0,1025.0,p_SD,riksdagsval,2010,0.368354194266,8.85524014463e-05,0.54939152402,0.468439647513,0.69
238,14.0,1025.0,p_other,riksdagsval,2010,0.288454737711,7.2897229562e-06,0.258650660974,0.347727951512,0.105
239,17.0,193.0,p_M,riksdagsval,2010,0.247661766591,0.224951642014,0.263499129398,0.26245418052,0.29
240,17.0,193.0,p_C,riksdagsval,2010,0.7587112055,0.293219265566,0.747821714647,0.798719729764,0.735
241,17.0,193.0,p_FP,riksdagsval,2010,0.0419922366427,0.00102683129204,0.0570064364465,0.0556168908887,0.02
242,17.0,193.0,p_KD,riksdagsval,2010,0.649561475475,0.334740728659,0.610424199603,0.653299121694,0.64
243,17.0,193.0,p_S,riksdagsval,2010,0.175327611632,0.158186673617,0.184558574351,0.200481728588,0.14
244,17.0,193.0,p_V,riksdagsval,2010,0.953627120068,0.659180419665,0.973129255475,0.959603498384,0.99
245,17.0,193.0,p_MP,riksdagsval,2010,0.196631259316,0.047233966994,0.19416939674,0.211852745396,0.295
246,17.0,193.0,p_SD,riksdagsval,2010,0.168441475446,0.00674656926262,0.175017799059,0.200481728588,0.405
247,17.0,193.0,p_other,riksdagsval,2010,0.635892567911,0.0405905480433,0.729335200217,0.696223844964,0.615
248,18.0,200.0,p_M,riksdagsval,2010,0.583654015013,0.652144211787,0.555848074169,0.53414621691,0.655
249,18.0,200.0,p_C,riksdagsval,2010,0.0868516316758,0.00874196293444,0.116380158208,0.0965781738518,0.09
250,18.0,200.0,p_FP,riksdagsval,2010,0.999567774773,0.996417860413,0.999615013147,0.999170352268,1.0
251,18.0,200.0,p_KD,riksdagsval,2010,0.777471784065,0.875202552177,0.819713202862,0.739918292095,0.745
252,18.0,200.0,p_S,riksdagsval,2010,0.720463362136,0.694500672688,0.717335668313,0.759756278872,0.76
253,18.0,200.0,p_V,riksdagsval,2010,0.860931818736,0.759864768814,0.83790116807,0.851382575357,0.555
254,18.0,200.0,p_MP,riksdagsval,2010,0.213049693775,0.0363805879262,0.222966093224,0.242985844569,0.195
255,18.0,200.0,p_SD,riksdagsval,2010,0.78889740423,0.349113370994,0.791588451546,0.816536797597,0.725
256,18.0,200.0,p_other,riksdagsval,2010,0.693125159526,0.258491584883,0.680776281649,0.689019021088,0.545
257,19.0,142.0,p_M,riksdagsval,2010,0.495936235622,0.508895199675,0.46967137947,0.478513043393,0.54
258,19.0,142.0,p_C,riksdagsval,2010,0.707550253572,0.211997825594,0.612868883269,0.751140311559,0.675
259,19.0,142.0,p_FP,riksdagsval,2010,0.0577289273517,0.0134569293255,0.073919715517,0.0662956702413,0.235
260,19.0,142.0,p_KD,riksdagsval,2010,0.923462886374,0.960609184646,0.949070445235,0.907665481528,0.9
261,19.0,142.0,p_S,riksdagsval,2010,0.115080826984,0.122809971651,0.0753769784775,0.101925389934,0.03
262,19.0,142.0,p_V,riksdagsval,2010,0.141760469673,0.0889225793475,0.167463744596,0.141539279445,0.175
263,19.0,142.0,p_MP,riksdagsval,2010,0.380012143126,0.210452152463,0.295930422205,0.388187511,0.27
264,19.0,142.0,p_SD,riksdagsval,2010,0.687466253015,0.455183492598,0.643425480306,0.694098789121,0.76
265,19.0,142.0,p_other,riksdagsval,2010,0.455024700199,0.225666050855,0.443738200646,0.451696873022,0.63
266,20.0,186.0,p_M,riksdagsval,2010,0.173837428719,0.151679377434,0.151175688492,0.192355668475,0.425
267,20.0,186.0,p_C,riksdagsval,2010,0.478404706129,0.141281176131,0.526719571166,0.525501141178,0.505
268,20.0,186.0,p_FP,riksdagsval,2010,0.556287719577,0.428273266815,0.569233162504,0.54720016507,0.4
269,20.0,186.0,p_KD,riksdagsval,2010,0.348544458818,0.133242891889,0.305423405763,0.348747035526,0.13
270,20.0,186.0,p_S,riksdagsval,2010,0.492996481101,0.466492194258,0.539757884165,0.525501141178,0.52
271,20.0,186.0,p_V,riksdagsval,2010,0.341969052523,0.0795522380571,0.355890747783,0.375404248428,0.18
272,20.0,186.0,p_MP,riksdagsval,2010,0.526144653988,0.626303402914,0.502316392757,0.49355007323,0.53
273,20.0,186.0,p_SD,riksdagsval,2010,0.23679861995,0.0980588921609,0.250736734042,0.248055359911,0.535
274,20.0,186.0,p_other,riksdagsval,2010,0.477593998203,0.0402069219873,0.512155543376,0.525501141178,0.43
275,21.0,165.0,p_M,riksdagsval,2010,0.168061506233,0.179666544374,0.172346805218,0.151940131823,0.225
276,21.0,165.0,p_C,riksdagsval,2010,0.533796533759,0.315379390337,0.546079305938,0.555656337266,0.375
277,21.0,165.0,p_FP,riksdagsval,2010,0.596390726056,0.385040126909,0.563200589887,0.593039087783,0.49
278,21.0,165.0,p_KD,riksdagsval,2010,0.942385947886,0.588899742296,0.904537945563,0.951060217099,0.365
279,21.0,165.0,p_S,riksdagsval,2010,0.317060528408,0.313428596277,0.377425916371,0.324180012539,0.47
280,21.0,165.0,p_V,riksdagsval,2010,0.987721129839,0.982143641189,0.987699294743,0.985035004145,0.995
281,21.0,165.0,p_MP,riksdagsval,2010,0.434681561037,0.295149495958,0.442976156879,0.437274188914,0.375
282,21.0,165.0,p_SD,riksdagsval,2010,0.437941525098,0.318770542749,0.358668962703,0.437274188914,0.305
283,21.0,165.0,p_other,riksdagsval,2010,0.989975980979,0.917184034945,0.988193299025,0.989946982337,0.97
284,22.0,171.0,p_M,riksdagsval,2010,0.453972129029,0.451486897803,0.505780878341,0.45362395754,0.36
285,22.0,171.0,p_C,riksdagsval,2010,0.145952212057,0.323359111522,0.0860690096752,0.123369151371,0.13
286,22.0,171.0,p_FP,riksdagsval,2010,0.281089930185,0.0260876289577,0.339730269386,0.3143941967,0.18
287,22.0,171.0,p_KD,riksdagsval,2010,0.961103399034,0.788826716649,0.966823366365,0.96046939899,0.94
288,22.0,171.0,p_S,riksdagsval,2010,0.495078958985,0.476397932007,0.618247810412,0.533556990528,0.42
289,22.0,171.0,p_V,riksdagsval,2010,0.0955820575748,0.0872029392398,0.0854811815734,0.0902954443238,0.125
290,22.0,171.0,p_MP,riksdagsval,2010,0.139903980627,0.0913774367273,0.138078538363,0.136503708096,0.085
291,22.0,171.0,p_SD,riksdagsval,2010,0.249829498862,0.150562182047,0.220895578762,0.24943268307,0.13
292,22.0,171.0,p_other,riksdagsval,2010,0.457309011229,0.613554746204,0.409547938596,0.431893629547,0.615
293,23.0,100.0,p_M,riksdagsval,2010,0.894032928591,0.910508497369,0.855742513736,0.883171378424,0.455
294,23.0,100.0,p_C,riksdagsval,2010,0.477153665367,0.346282075002,0.506826012753,0.494391686482,0.635
295,23.0,100.0,p_FP,riksdagsval,2010,0.4447327947,0.294839949246,0.502524732225,0.455937195221,0.185
296,23.0,100.0,p_KD,riksdagsval,2010,0.498277578115,0.192614668171,0.502582107011,0.494391686482,0.265
297,23.0,100.0,p_S,riksdagsval,2010,0.902188134593,0.902842410836,0.883388690828,0.897762597121,0.875
298,23.0,100.0,p_V,riksdagsval,2010,0.417699653059,0.472427230058,0.393599342316,0.40119928658,0.6
299,23.0,100.0,p_MP,riksdagsval,2010,0.800843879293,0.488986779707,0.874241630144,0.816536797597,0.905
300,23.0,100.0,p_SD,riksdagsval,2010,0.178801926631,0.0107958039544,0.192112935614,0.213309305083,0.025
301,23.0,100.0,p_other,riksdagsval,2010,0.281915129912,0.18912622969,0.361881495908,0.275708936772,0.565
302,24.0,183.0,p_M,riksdagsval,2010,0.660255431461,0.590187322326,0.641671677708,0.682529560982,0.775
303,24.0,183.0,p_C,riksdagsval,2010,0.579055823264,0.501102139016,0.610811785435,0.56917668806,0.42
304,24.0,183.0,p_FP,riksdagsval,2010,0.621780790585,0.376682113531,0.593297967309,0.614373726019,0.26
305,24.0,183.0,p_KD,riksdagsval,2010,0.261347018643,0.0383108479959,0.204108125647,0.28023049497,0.23
306,24.0,183.0,p_S,riksdagsval,2010,0.236317802823,0.239176901674,0.279627410278,0.230787789035,0.37
307,24.0,183.0,p_V,riksdagsval,2010,0.0175287675741,0.0216179384083,0.0174490667606,0.0159630993457,0.15
308,24.0,183.0,p_MP,riksdagsval,2010,0.975405231864,0.891881317403,0.986131397583,0.973793193104,0.965
309,24.0,183.0,p_SD,riksdagsval,2010,0.976313674419,0.856656482162,0.971449826841,0.973793193104,0.935
310,24.0,183.0,p_other,riksdagsval,2010,0.718559111445,0.306055796021,0.692125729748,0.71619034623,0.585
311,25.0,189.0,p_M,riksdagsval,2010,0.13080693416,0.128859371835,0.13989415466,0.129461441999,0.195
312,25.0,189.0,p_C,riksdagsval,2010,0.578665176876,0.565144916827,0.698627086283,0.557226826971,0.85
313,25.0,189.0,p_FP,riksdagsval,2010,0.0315500827004,0.00300869818797,0.0296973341567,0.0335518553405,0.08
314,25.0,189.0,p_KD,riksdagsval,2010,0.239616226377,0.987017771386,0.376685607356,0.201354228157,0.04
315,25.0,189.0,p_S,riksdagsval,2010,0.808736890555,0.799067250095,0.828754380605,0.823101161955,0.47
316,25.0,189.0,p_V,riksdagsval,2010,0.521207497313,0.441980859117,0.598742352608,0.51454449922,0.175
317,25.0,189.0,p_MP,riksdagsval,2010,0.022060315013,0.00172395400428,0.0187211455757,0.0243951744677,0.055
318,25.0,189.0,p_SD,riksdagsval,2010,0.960382026083,0.793563909614,0.964875274456,0.954828910669,0.9
319,25.0,189.0,p_other,riksdagsval,2010,0.00476818100273,0.00136462608728,0.0132799918938,0.00373067569331,0.01
320,1.0,1283.0,p_M,riksdagsval,2014,0.961703096393,0.945229302267,0.984420675593,0.970376922289,0.9
321,1.0,1283.0,p_C,riksdagsval,2014,0.918060591587,0.00480618498399,0.921544628445,0.93120467522,0.795
322,1.0,1283.0,p_FP,riksdagsval,2014,0.64851226896,0.0393313736303,0.684691755429,0.680847114409,0.51
323,1.0,1283.0,p_S,riksdagsval,2014,0.201471231162,0.220270769143,0.164310254666,0.165376523875,0.19
324,1.0,1283.0,p_V,riksdagsval,2014,0.304775800853,0.00468460227272,0.294233386685,0.332437584404,0.475
325,1.0,1283.0,p_MP,riksdagsval,2014,0.897816275122,0.799189777151,0.812220517737,0.829801067562,0.65
326,1.0,1283.0,p_SD,riksdagsval,2014,0.914689200783,0.0818172557429,0.961315061605,0.956691968935,0.955
327,1.0,1283.0,p_other,riksdagsval,2014,0.369834979325,0.113817348496,0.391889768424,0.426268911279,0.565
328,3.0,252.0,p_M,riksdagsval,2014,0.996471590648,0.995001846851,0.997154680318,0.996581366308,1.0
329,3.0,252.0,p_C,riksdagsval,2014,0.232859869838,0.118424669827,0.178708813078,0.228952655442,0.195
330,3.0,252.0,p_FP,riksdagsval,2014,0.783429648054,0.400961622093,0.79788849752,0.799916231478,0.96
331,3.0,252.0,p_S,riksdagsval,2014,0.618662872922,0.598592770214,0.731472547487,0.665190404198,0.545
332,3.0,252.0,p_V,riksdagsval,2014,0.303540865475,0.0215502561964,0.313571153275,0.364804508576,0.295
333,3.0,252.0,p_MP,riksdagsval,2014,0.84374119151,0.631179659644,0.840253915356,0.849255440015,0.65
334,3.0,252.0,p_SD,riksdagsval,2014,0.758143633875,0.763082106418,0.738131920049,0.738328605031,0.57
335,3.0,252.0,p_other,riksdagsval,2014,0.712643155912,0.585651220115,0.706117411705,0.714255538548,0.715
336,4.0,184.0,p_M,riksdagsval,2014,0.781240572969,0.80365354129,0.774514829734,0.761463162885,0.655
337,4.0,184.0,p_C,riksdagsval,2014,0.607895639946,0.0818132436534,0.683238402509,0.673281556257,0.4
338,4.0,184.0,p_FP,riksdagsval,2014,0.504207746025,0.118374499814,0.613089488835,0.538533671726,0.63
339,4.0,184.0,p_S,riksdagsval,2014,0.0890110549395,0.0847461946114,0.0827728168024,0.0933523839913,0.04
340,4.0,184.0,p_V,riksdagsval,2014,0.0316434382502,0.00237545080408,0.0442446745447,0.0369806385078,0.13
341,4.0,184.0,p_MP,riksdagsval,2014,0.487320416103,0.522984110493,0.468834409237,0.463759839323,0.25
342,4.0,184.0,p_SD,riksdagsval,2014,0.459403469492,0.453693205574,0.424253034705,0.453480471183,0.78
343,4.0,184.0,p_other,riksdagsval,2014,0.052551791998,0.0335763099872,0.0505449879782,0.0525951066535,0.12
344,5.0,290.0,p_M,riksdagsval,2014,0.0170977979761,0.0161648952396,0.0160217027219,0.0170800023125,0.015
345,5.0,290.0,p_C,riksdagsval,2014,0.0356453344319,0.0201722744387,0.0453731801362,0.0328476487014,0.17
346,5.0,290.0,p_FP,riksdagsval,2014,0.385350211302,0.118059938803,0.399820233595,0.396964124764,0.285
347,5.0,290.0,p_S,riksdagsval,2014,0.570241662139,0.591845900993,0.562653249623,0.527211393251,0.72
348,5.0,290.0,p_V,riksdagsval,2014,0.736008187332,0.180699493874,0.774938305204,0.767178653611,0.755
349,5.0,290.0,p_MP,riksdagsval,2014,0.650247166334,0.25830273314,0.683084329624,0.683678670292,0.67
350,5.0,290.0,p_SD,riksdagsval,2014,0.464555054221,0.365597933249,0.482842405611,0.506602886676,0.19
351,5.0,290.0,p_other,riksdagsval,2014,0.616231650352,0.672568098422,0.492330407314,0.583429356381,0.12
352,6.0,215.0,p_M,riksdagsval,2014,0.137660921377,0.119833002187,0.168898073808,0.156393440218,0.225
353,6.0,215.0,p_C,riksdagsval,2014,0.0781864131507,0.141738425405,0.0515558245467,0.0626373811275,0.015
354,6.0,215.0,p_FP,riksdagsval,2014,0.108191780013,0.00365711534954,0.154991727259,0.133493253308,0.075
355,6.0,215.0,p_S,riksdagsval,2014,0.829937160825,0.817047523788,0.811692297376,0.846298224151,0.84
356,6.0,215.0,p_V,riksdagsval,2014,0.254144642942,0.240007063174,0.29119836241,0.228118065774,0.505
357,6.0,215.0,p_MP,riksdagsval,2014,0.385443507168,0.299873618725,0.446074664889,0.375509982499,0.39
358,6.0,215.0,p_SD,riksdagsval,2014,0.101397906564,0.128412123724,0.0677137082566,0.0812092955779,0.035
359,6.0,215.0,p_other,riksdagsval,2014,0.040968050244,0.0329586932265,0.028844210644,0.0425502366652,0.005
360,7.0,116.0,p_M,riksdagsval,2014,0.921207601063,0.905588831649,0.932070183505,0.932609121086,0.985
361,7.0,116.0,p_C,riksdagsval,2014,0.149729593828,0.0516058511452,0.194146807788,0.172193758029,0.01
362,7.0,116.0,p_FP,riksdagsval,2014,0.440159468569,0.451541439809,0.444557888975,0.406071516042,0.38
363,7.0,116.0,p_S,riksdagsval,2014,0.653533971618,0.63591219906,0.696704491221,0.680113110315,0.855
364,7.0,116.0,p_V,riksdagsval,2014,0.705311063201,0.613542557175,0.713090721207,0.69789544131,0.595
365,7.0,116.0,p_MP,riksdagsval,2014,0.352472553676,0.419242545759,0.344252369188,0.333997003082,0.67
366,7.0,116.0,p_SD,riksdagsval,2014,0.113965745355,0.0860556780377,0.139469888844,0.12859185527,0.22
367,7.0,116.0,p_other,riksdagsval,2014,0.916589405093,0.910354133147,0.903972867732,0.911412526832,0.865
368,8.0,174.0,p_M,riksdagsval,2014,0.343305061515,0.280098858928,0.4204222315,0.377162544414,0.605
369,8.0,174.0,p_C,riksdagsval,2014,0.428173225216,0.140030215322,0.452946677445,0.470794134078,0.28
370,8.0,174.0,p_FP,riksdagsval,2014,0.260046858891,0.0288479865154,0.331293058331,0.271790143793,0.175
371,8.0,174.0,p_S,riksdagsval,2014,0.531506590949,0.51974788928,0.530699108708,0.53878617727,0.505
372,8.0,174.0,p_V,riksdagsval,2014,0.142503562458,0.077992168848,0.130293121929,0.1424154683,0.39
373,8.0,174.0,p_MP,riksdagsval,2014,0.141275948241,0.404960530922,0.095978815763,0.116715047536,0.095
374,8.0,174.0,p_SD,riksdagsval,2014,0.817725272764,0.846001343279,0.768409837157,0.795771968678,0.575
375,8.0,174.0,p_other,riksdagsval,2014,0.462730130398,0.429201513469,0.432323272094,0.449026450693,0.095
376,10.0,101.0,p_M,riksdagsval,2014,0.195669406866,0.230671864192,0.169494210302,0.173656550124,0.07
377,10.0,101.0,p_C,riksdagsval,2014,0.918946230881,0.685390690939,0.936485493956,0.932706456007,0.97
378,10.0,101.0,p_FP,riksdagsval,2014,0.762352358473,0.670196618243,0.816409595318,0.756638841657,0.73
379,10.0,101.0,p_S,riksdagsval,2014,0.782557094772,0.809592249711,0.779850210597,0.736941846249,0.495
380,10.0,101.0,p_V,riksdagsval,2014,0.915070691442,0.756752509019,0.918552153759,0.920912522328,0.795
381,10.0,101.0,p_MP,riksdagsval,2014,0.83832970014,0.627495613233,0.866301494356,0.847893275659,0.87
382,10.0,101.0,p_SD,riksdagsval,2014,0.684753711647,0.643672576933,0.726233455872,0.716928199501,0.665
383,10.0,101.0,p_other,riksdagsval,2014,0.352770870961,0.123647886415,0.357022251826,0.384335919841,0.7
384,12.0,802.0,p_M,riksdagsval,2014,0.337979366396,0.200403857979,0.481712204593,0.463208430666,0.47
385,12.0,802.0,p_C,riksdagsval,2014,0.942739424415,0.0377484046463,0.892364084279,0.949440499744,0.685
386,12.0,802.0,p_FP,riksdagsval,2014,0.619213367817,0.100127391953,0.635947965719,0.59023291783,0.595
387,12.0,802.0,p_S,riksdagsval,2014,0.722761001755,0.700437787846,0.744847532489,0.731905708907,0.62
388,12.0,802.0,p_V,riksdagsval,2014,0.0206744173142,3.37662868231e-05,0.0203259425197,0.0288316005786,0.03
389,12.0,802.0,p_MP,riksdagsval,2014,0.816874071136,0.068108769404,0.875451930601,0.870965803229,0.73
390,12.0,802.0,p_SD,riksdagsval,2014,0.996558105224,0.991796290977,0.99432712139,0.995207935066,0.99
391,12.0,802.0,p_other,riksdagsval,2014,0.310417558542,0.30693685811,0.260719278306,0.259492042118,0.555
392,13.0,191.0,p_M,riksdagsval,2014,0.746203279277,0.78087987789,0.723424073018,0.69576064978,0.965
393,13.0,191.0,p_C,riksdagsval,2014,0.685490270888,0.655676834164,0.62758735447,0.674130905938,0.665
394,13.0,191.0,p_FP,riksdagsval,2014,0.952685083592,0.673201891189,0.943359534787,0.960880875468,0.91
395,13.0,191.0,p_S,riksdagsval,2014,0.137359879972,0.137910340028,0.188685251162,0.134956244237,0.295
396,13.0,191.0,p_V,riksdagsval,2014,0.374121171143,0.335177228072,0.412451028815,0.350909231469,0.56
397,13.0,191.0,p_MP,riksdagsval,2014,0.494008743577,0.676193977675,0.433254639955,0.451897619236,0.445
398,13.0,191.0,p_SD,riksdagsval,2014,0.456348738074,0.39723907108,0.492758160531,0.492036918661,0.745
399,13.0,191.0,p_other,riksdagsval,2014,0.174427130289,0.282198428554,0.166568572309,0.152007987316,0.43
400,14.0,1041.0,p_M,riksdagsval,2014,0.067108147213,0.0484567769719,0.093126411361,0.0768615359531,0.13
401,14.0,1041.0,p_C,riksdagsval,2014,0.212693749015,5.88583332605e-05,0.219632607948,0.282485022713,0.04
402,14.0,1041.0,p_FP,riksdagsval,2014,0.0297400249176,0.000216583026585,0.0266253900327,0.0302727362802,0.04
403,14.0,1041.0,p_S,riksdagsval,2014,0.443736828065,0.4044058569,0.418900868586,0.464290159385,0.285
404,14.0,1041.0,p_V,riksdagsval,2014,0.786002029827,0.0835109520203,0.827986961081,0.762470088699,0.77
405,14.0,1041.0,p_MP,riksdagsval,2014,0.20442997441,0.00655806476131,0.254365525265,0.232528082753,0.315
406,14.0,1041.0,p_SD,riksdagsval,2014,0.272798933363,0.394121246861,0.236411443994,0.209171435855,0.3
407,14.0,1041.0,p_other,riksdagsval,2014,0.485303255663,0.179476181982,0.462932333033,0.505290507951,0.2
408,17.0,193.0,p_M,riksdagsval,2014,0.847009091468,0.802566897334,0.86092724911,0.862204649194,0.72
409,17.0,193.0,p_C,riksdagsval,2014,0.905013890566,0.996870946755,0.828537993427,0.862204649194,0.875
410,17.0,193.0,p_FP,riksdagsval,2014,0.712033286898,0.269820794806,0.798229845733,0.71742923268,0.905
411,17.0,193.0,p_S,riksdagsval,2014,0.316785101496,0.321269264394,0.379576071582,0.305958681376,0.655
412,17.0,193.0,p_V,riksdagsval,2014,0.508769044706,0.454225532463,0.532427506329,0.494493113318,0.515
413,17.0,193.0,p_MP,riksdagsval,2014,0.495600539771,0.355201823161,0.50151805068,0.48439452448,0.17
414,17.0,193.0,p_SD,riksdagsval,2014,0.594185908219,0.60001560814,0.590155254783,0.577996379143,0.75
415,17.0,193.0,p_other,riksdagsval,2014,0.551446441071,0.151458495739,0.619122523088,0.610166519415,0.515
416,18.0,195.0,p_M,riksdagsval,2014,0.787259161562,0.812366735766,0.776757243179,0.772760275073,0.86
417,18.0,195.0,p_C,riksdagsval,2014,0.148542833845,0.098968105151,0.136406687106,0.142809779803,0.165
418,18.0,195.0,p_FP,riksdagsval,2014,0.405826215654,0.703566563027,0.559017384234,0.369488420097,0.555
419,18.0,195.0,p_S,riksdagsval,2014,0.509153488377,0.522004358161,0.522914279362,0.480920079951,0.59
420,18.0,195.0,p_V,riksdagsval,2014,0.87448045661,0.521367040985,0.897178758603,0.888136587973,0.76
421,18.0,195.0,p_MP,riksdagsval,2014,0.841414450551,0.489577886123,0.879725325329,0.864411797298,0.77
422,18.0,195.0,p_SD,riksdagsval,2014,0.097973885388,0.0689780782843,0.133276232795,0.112639909815,0.315
423,18.0,195.0,p_other,riksdagsval,2014,0.40312116464,0.51075001864,0.346926469731,0.369488420097,0.37
424,19.0,159.0,p_M,riksdagsval,2014,0.437066252558,0.40810203449,0.422970316718,0.450143403288,0.675
425,19.0,159.0,p_C,riksdagsval,2014,0.832333001747,0.458202577864,0.851943650214,0.848323493351,0.835
426,19.0,159.0,p_FP,riksdagsval,2014,0.294111414072,0.0331668581012,0.263084414021,0.34089821542,0.295
427,19.0,159.0,p_S,riksdagsval,2014,0.620870571445,0.634465373168,0.545693290511,0.587482080928,0.375
428,19.0,159.0,p_V,riksdagsval,2014,0.724256467626,0.842639178595,0.696105334737,0.691936681048,0.74
429,19.0,159.0,p_MP,riksdagsval,2014,0.825860370183,0.759256697111,0.837025878979,0.815283336951,0.63
430,19.0,159.0,p_SD,riksdagsval,2014,0.0314406070058,0.0354627125899,0.016014848085,0.0281218228516,0.06
431,19.0,159.0,p_other,riksdagsval,2014,0.728455203409,0.513128838322,0.779384670442,0.7430614318,0.795
432,20.0,184.0,p_M,riksdagsval,2014,0.38227762565,0.44246417837,0.361409291722,0.348728173191,0.225
433,20.0,184.0,p_C,riksdagsval,2014,0.621862818574,0.426318477974,0.662512081598,0.639382867781,0.425
434,20.0,184.0,p_FP,riksdagsval,2014,0.903392359881,0.764550902708,0.898847934736,0.901114177555,0.835
435,20.0,184.0,p_S,riksdagsval,2014,0.593291266027,0.579408610148,0.589870135464,0.605464949982,0.555
436,20.0,184.0,p_V,riksdagsval,2014,0.984821668335,0.970276264836,0.97546206789,0.980293125649,0.96
437,20.0,184.0,p_MP,riksdagsval,2014,0.163174870573,0.0707050659822,0.147833103181,0.15967738305,0.03
438,20.0,184.0,p_SD,riksdagsval,2014,0.511460318803,0.473399708607,0.599213258759,0.52758748838,0.36
439,20.0,184.0,p_other,riksdagsval,2014,0.89317517518,0.918085335832,0.870941226353,0.87721677672,0.95
440,21.0,164.0,p_M,riksdagsval,2014,0.100701541608,0.10069723009,0.066065068314,0.0971447786969,0.065
441,21.0,164.0,p_C,riksdagsval,2014,0.294382332675,0.283442445646,0.328504163938,0.284160827404,0.06
442,21.0,164.0,p_FP,riksdagsval,2014,0.871182082113,0.976457624386,0.797296690568,0.84272858146,0.885
443,21.0,164.0,p_S,riksdagsval,2014,0.587630822862,0.589044247651,0.483059566944,0.576409133418,0.15
444,21.0,164.0,p_V,riksdagsval,2014,0.771201545294,0.794376718873,0.759959829898,0.75205895716,0.575
445,21.0,164.0,p_MP,riksdagsval,2014,0.57549501886,0.513965345817,0.559495011373,0.563889337722,0.35
446,21.0,164.0,p_SD,riksdagsval,2014,0.569979965843,0.494830353535,0.607702337388,0.639658895856,0.61
447,21.0,164.0,p_other,riksdagsval,2014,0.891760705241,0.73613121288,0.867373198485,0.899820112821,0.855
448,22.0,171.0,p_M,riksdagsval,2014,0.467398387825,0.387801095255,0.519903361146,0.487202432572,0.75
449,22.0,171.0,p_C,riksdagsval,2014,0.995953140248,0.978172435084,0.995173578948,0.995475995136,0.99
450,22.0,171.0,p_FP,riksdagsval,2014,0.675380313258,0.530267225004,0.718375480949,0.666318056491,0.45
451,22.0,171.0,p_S,riksdagsval,2014,0.187913171318,0.171935425754,0.271482375571,0.227859614954,0.325
452,22.0,171.0,p_V,riksdagsval,2014,0.571279235863,0.160565004495,0.640158215331,0.617643018024,0.345
453,22.0,171.0,p_MP,riksdagsval,2014,0.320078348183,0.047189533538,0.323332863552,0.350958846087,0.24
454,22.0,171.0,p_SD,riksdagsval,2014,0.641183455744,0.570890886339,0.666785944701,0.641990380401,0.695
455,22.0,171.0,p_other,riksdagsval,2014,0.00824380789155,0.000665931500467,0.0144261459789,0.0107720447116,0.065
456,23.0,98.0,p_M,riksdagsval,2014,0.791811668985,0.707902426346,0.84628343567,0.810594729581,0.89
457,23.0,98.0,p_C,riksdagsval,2014,0.919195656469,0.876239036859,0.915729615028,0.921825737951,0.8
458,23.0,98.0,p_FP,riksdagsval,2014,0.805649907134,0.148229739221,0.753791834963,0.810594729581,0.5
459,23.0,98.0,p_S,riksdagsval,2014,0.536539199533,0.519617483899,0.538723453487,0.563175929882,0.71
460,23.0,98.0,p_V,riksdagsval,2014,0.0726190035991,0.0461570730143,0.0829890190199,0.0740215251303,0.555
461,23.0,98.0,p_MP,riksdagsval,2014,0.647699911629,0.425684943963,0.643721953063,0.647742547483,0.745
462,23.0,98.0,p_SD,riksdagsval,2014,0.132798113659,0.096634498027,0.130366743127,0.136005598155,0.385
463,23.0,98.0,p_other,riksdagsval,2014,0.535615316757,0.399907574297,0.541827829083,0.542393359871,0.255
464,24.0,182.0,p_M,riksdagsval,2014,0.407065257863,0.27672919147,0.517971025192,0.438289192963,0.315
465,24.0,182.0,p_C,riksdagsval,2014,0.426163762695,0.284606927394,0.572161796205,0.428195333313,0.545
466,24.0,182.0,p_FP,riksdagsval,2014,0.43111979857,0.245704624491,0.492163616015,0.418228585567,0.255
467,24.0,182.0,p_S,riksdagsval,2014,0.00897104295766,0.00801969992645,0.00722913917117,0.0101416027241,0.165
468,24.0,182.0,p_V,riksdagsval,2014,0.211315514502,0.272070977456,0.146076905124,0.191914406384,0.335
469,24.0,182.0,p_MP,riksdagsval,2014,0.572735757941,0.737353693115,0.74478304869,0.523111061166,0.715
470,24.0,182.0,p_SD,riksdagsval,2014,0.607329798037,0.580810679238,0.591400841643,0.59031792267,0.32
471,24.0,182.0,p_other,riksdagsval,2014,0.874150436471,0.842890432629,0.873076033156,0.86821555143,0.755
472,25.0,188.0,p_M,riksdagsval,2014,0.728796164684,0.662061968345,0.681006273672,0.735651943091,0.5
473,25.0,188.0,p_C,riksdagsval,2014,0.57962497851,0.310679188574,0.63421568823,0.560066973882,0.64
474,25.0,188.0,p_FP,riksdagsval,2014,0.944143663713,0.240897604677,0.968125917104,0.947160041169,0.945
